UserId,ScreenName,EnglishScore,UniversalScore
795469647273463809,JakeNicholas5,0.2,0.26
589185454,cybille,0.35,0.33
1439823883,ShahidiKasra,0.34,0.23
391439909,jdcrianbonklin,0.08,0.12
404481075,MyPiecesHitting,0.26,0.23
2934363254,JuiceBeHoopin,0.25,0.13
2569999877,jordan_longlive,0.27,0.23
1646885196,sugarxdolll,0.25,0.38
3771713842,LostAtSea_x,0.35,0.22
538760859,UglyAssDerrick,0.18,0.21
2290896638,JTomaiko,0.21,0.11
2737775632,hannahIane,0.24,0.33
3763662253,kaepattn,0.18,0.29
853381487890243585,jonswiiss,0.52,0.39
19503558,misteries,0.57,0.47
840413802,EthanVenjohn,0.3,0.32
2429981211,EddiePeshku,0.15,0.1
879275498,Palatial_Ivan,0.17,0.1
758197831,captain_morg11,0.1975,0.2
1038071354,2lainz_,0.24,0.11
3367826031,Yaslynrosales,0.29,0.29
2868495457,derllad,0.16,0.16
1458806670,angelmoret_,0.27,0.13
4786163157,MEEPO_ELITE,0.23,0.22
806759720,zonacycling,0.36,0.31
851281213767561217,richlivedluxury,0.47,0.48
738540837399756801,ryantobas,0.18,0.03
378694456,KalebtheKingg,0.16,0.16
2190352092,ellaaskinner,0.35,0.15
963345224,alyssanapoli_,0.3,0.26
1214011328,laney_macnamara,0.24,0.12
973014074,veronicapozdal,0.47,0.37
2431199461,notkeeleh,0.26,0.17
3408896121,Jazlynbrockk,0.25,0.06
536923389,smcleod6,0.17,0.19
465311364,NikkiColvard,0.25,0.33
1537803224,mady_shayy,0.28,0.12
323533148,luisgallego_,0.07,0.12
1409219112,marblefade,0.15,0.08
202012609,asvpxmorris,0.15,0.11
2685814092,bornholmportal,0.51,0.5
1402646714,braskov29,0.44,0.2
963394052,katyleej,0.19,0.19
1526145408,kaib001,0.2,0.16
3433101741,r4d104ct1v3,0.33,0.15
20428624,turnarounduk,0.39,0.27
484000953,moiratje,0.41,0.29
284910108,rsawangchang,0.3,0.1
48996238,iamallantot,0.24,0.09
338822046,Gabby_66,0.33,0.31
147641993,Arbre_Mojo,0.31,0.02
3232440733,Ardiianax,0.11,0.11
456156348,melonew__,0.12,0.06
342487399,trillniall_,0.3,0.37
619760400,maddiejarocha,0.36,0.23
2935463813,maah_boula,0.41,0.1
234706013,LaMargaritamex,0.47,0.15
4797083488,lexi_schlink1,0.23,0.26
2699047350,vibetonight,0.45,0.28
756610621,iJrFTW,0.21,0.27
76832395,JDeeezon,0.09,0.21
2542641852,PudgeHowerton,0.11,0.19
2567817351,dollhearted,0.39,0.24
1115642275,anthony_adorno1,0.21,0.09
2411624300,julianatayler,0.19,0.06
2310744932,mleonard6969,0.23,0.12
399108845,e_ricccca,0.24,0.18
2882341566,LilTrump27,0.31,0.19
1176380318,Tommie_Tomba,0.24,0.09
3306771491,Opsmang,0.36,0.38
161363656,Joeliha,0.3,0.14
480145378,Oddmelis_,0.3,0.17
2764364902,gillianremmert,0.18,0.1
803703703,DanHanson44,0.25,0.26
222140057,MarciaOntwerpt,0.22,0.05
215093218,fuckhajar,0.28,0.4
4005317368,stevennlang,0.17,0.17
2402057876,kadenen,0.29,0.35
1199767692,adam_arbiv,0.27,0.17
795196851314163712,mrmarfanman,0.25,0.24
1733851399,DaysiMartinez17,0.21,0.18
3226027564,medoweborg,0.61,0.57
469817688,ouijney,0.12,0.09
787998104,itstoorr,0.22,0.09
731146558595575808,Mingusvb,0.31,0.32
2520204861,1brayden_,0.34,0.23
1368226182,aramirezzzzzzz,0.15,0.15
818361002,ColieRizzo,0.22,0.09
828439002990653443,heshnigga1,0.41,0.11
1436716142,sophwards,0.32,0.24
393094242,badgalstevie,0.19,0.21
846461177500618752,uulskins,0.47,0.36
2577724909,J__Schroeder,0.2,0.22
321707611,JosephRobby,0.1,0.14
2305808874,spencerkrejci,0.13,0.09
2185196112,GiaOsso,0.25,0.2
2320553331,jeremychandlerr,0.34,0.2
401571264,ksimp1234,0.16,0.2
46587072,fegles_,0.25,0.16
2332896975,ariannaisaloser,0.11,0.09
1526817138,the_tabner,0.13,0.04
1442426910,haydenbarton_,0.21,0.13
4618779253,SanmiguelDante,0.14,0.25
706814989013798912,ArchtAndMore,0.7,0.72
788520305182539780,TArchitectdream,0.57,0.43
240825975,mattramz9,0.27,0.18
385119738,JuliaEmery1,0.27,0.25
704989661912047616,decoblogsinsid1,0.79,0.81
1345105904,rosemaryceleste,0.31,0.18
2666148233,elenaishac123,0.39,0.25
793596633074241536,AmandaBonfag,0.22,0.14
3354419537,sammtoth,0.14,0.1
847153696307752960,notbeau_stamper,0.29,0.26
2206132825,Nicole2999_,0.29,0.09
2241470094,liljackie04,0.22,0.14
826674012310773760,Minty4700,0.08,0.1
379251540,tedbaziotis,0.13,0.11
2776585554,JungleJoosy,0.22,0.18
20966930,nathdawg,0.11,0.06
617885620,alyssadeandaa,0.28,0.16
54962688,100qtips,0.11,0.15
541205248,3rinwalsh,0.14,0.17
4756563769,doingbadshit911,0.15,0.12
1859210251,DrewHagen06,0.09,0.1
2927355559,nBears_,0.25,0.28
813830376745529344,bub_the_babe,0.14,0.16
1002079267,1800SADDAD,0.29,0.3
2677533672,DanielMcKenna20,0.16,0.18
609748146,JaidahD,0.25,0.2
527059571,skrymir42,0.29,0.24
2505971881,BRAVEmediaMO,0.38,0.32
3146552676,Virethorn,0.27,0.12
113754912,WormTone66,0.18,0.25
4841308393,Juulcaz,0.25,0.18
363794734,MrMarkMcAdams,0.14,0.14
2434997358,_OmarCherif_,0.16,0.08
361837382,YaBoy_TNasty,0.16,0.09
1537219136,AverageJoeCraig,0.23,0.18
972832933,MatthewKivnani,0.24,0.22
3029443000,paigejacob_,0.14,0.16
2859371005,Fairfield_J,0.1,0.07
22266041,AnneWll,0.24,0.09
3881921352,ben_demonte,0.17,0.06
184458652,mama_31_,0.32,0.12
244852802,familylab_de,0.43,0.46
760455696664129536,Thegaterboy_,0.25,0.13
108455155,WLOYisPlaying,0.41,0.4
725453235968966656,DerkDelmee_,0.23,0.21
2462703096,torchyyy,0.3,0.27
49331040,Paramara1982,0.37,0.3
236377244,Ultimahoradv,0.46,0.47
103040547,ociodv,0.47,0.31
14304620,diariovasco,0.42,0.3
634152132,lillieborg88,0.24,0.25
1121634770,AndreasSten88,0.21,0.05
2826542979,juliaaallison_,0.13,0.11
48816854,MariannKnudsen,0.42,0.37
1312006165,MattMrollins,0.15,0.07
1953191539,euskadinoticia,0.42,0.35
621846046,XanderzOfficial,0.18,0.06
2992683436,zealotstockholm,0.27,0.16
3413473943,xjoriene,0.31,0.11
3315110757,NlGHTDRIVlNG,0.23,0.11
2445933129,Venin98,0.59,0.47
59226485,DennisPraest,0.26,0.16
289089732,nachofinkelberg,0.22,0.19
3279121357,_madisonjoo_,0.36,0.32
26736945,casa35,0.27,0.23
271867949,c_staal,0.26,0.11
116483677,MarkStaufer,0.59,0.68
2647614595,AarhusPortaldk,0.56,0.4966666666666667
2196934152,22Junkin,0.07,0.06
187902720,loe5oe,0.28,0.03
3154335605,KaasJuul,0.29,0.15
1363608367,lildustparticle,0.12,0.08
56950999,ekjtje,0.16,0.15
342306344,Feltetdk,0.32,0.17
1726971864,chandlerswartz3,0.16,0.11
2427864156,Mikeboyd44,0.15,0.12
1156703840,JKostamovaara,0.16,0.09
768769704236163072,Jonkies_eu,0.53,0.47
3311907613,claireeelaw2,0.19,0.17
1150132843,Cjwestingdennis,0.16,0.16
941780580,SarahResterhous,0.25,0.18
92719583,mShareeda,0.32,0.33
1043896729,WMWWNEED,0.14,0.17
173351920,bonnorbilligan,0.14,0.1
2342382580,natalie_ruckel,0.11,0.12
422171009,ohhhakili,0.05,0.1
1433642846,Bkh_Fael,0.35,0.15
4535354181,ikbenstefano,0.3,0.36
2311338728,Vontay__24,0.22,0.15
104234465,ChristophTreier,0.43,0.36
9051392,MrFrancky,0.5,0.18
1700632093,RohicoSkates,0.14,0.09
3183243753,pizzaskye,0.3,0.19
4732033402,VillageVaporium,0.46,0.36
345627755,Tommy___K,0.19,0.08
759428985344368640,LilNoci,0.24,0.1
2368361128,IWElasalle,0.15,0.14
2623231605,jintevennincx,0.19,0.07
2765961601,xLaCherie,0.34,0.25
1260468608,NIAMJACOB,0.25,0.09
551301501,DanHammer06,0.34,0.25
1687157665,jason_jascasjr,0.23,0.17
342573164,cadenhut5,0.15,0.13
779278286,kobirideoutt,0.16,0.1
611831165,maddi_schroeder,0.16,0.06
2975297830,taayking,0.32,0.31
549680996,erikfls234,0.18,0.31
848709862133567488,smallangryelf,0.44,0.3
2418126242,nimamusic_,0.2,0.18
980870460,ArensCole,0.14,0.05
87085892,pllopez42,0.17,0.07
551409721,typeApsychos,0.05,0.03
1544332466,yvnguwap,0.2,0.26
31013707,southernlisa09,0.43,0.35
248350855,bbrightside4,0.24,0.2
1486247582,juliemccraryy,0.16,0.17
768493927,kiingkahloan,0.04,0.06
933950426,jjorrddannn,0.2,0.13
2340932143,Garrett_Butlerr,0.11,0.23
1571880944,TyraOddness,0.32,0.33
1319592265,yakostacos,0.25,0.13
3197973571,katxkatzvinsky,0.48,0.46
625196719,MeganFurst,0.2,0.1
465750320,beccashaps,0.14,0.12
276322362,AdamTabesh,0.38,0.39
785979655115317248,juulpod,0.26,0.13
1417472318,kikifisherman,0.18,0.16
836593046,jonromo,0.18,0.14
594263213,gnarleybruh,0.31,0.24
2973246097,danpauly_,0.28,0.21
514809850,EricDaleThomas,0.26,0.08
374821039,BBC_BBD,0.17,0.11
106447900,ArtByLisabelle,0.39,0.32
3091997183,hevstation,0.38,0.455
2616941737,mattmeulemans37,0.18,0.13
2962929562,UrbanMarissa,0.17,0.09
1090104920,zachfrank35,0.19,0.16
1059411756,owenxlang,0.33,0.39
785880524728381440,noah_holley1,0.32,0.22
730900240149045248,real_austi_red,0.2,0.1
1711314242,cali______,0.35,0.2
560595207,lyndsaysheerinx,0.25,0.14
854154139718352896,goodbadmemes,0.49,0.57
539638448,HeyClutch,0.11,0.06
724119342,kateemcintyre,0.21,0.1
63538916,stephy_knee,0.26,0.34
731987334,DICIOLLI777,0.28,0.15
1021491312,kbakke22,0.11,0.03
847762068,domosexuaI,0.41,0.3
1928673198,ShaneceHunsaker,0.25,0.19
64473575,TateDemler25,0.15,0.19
1737453060,MaRioVeLaZcO_23,0.18,0.14
2365077793,vapekyle,0.26,0.16
1950316242,garf__,0.16,0.24
1386011324,masepuck,0.1,0.1
48814712,jackolantern67,0.16,0.21
2336274710,kateswansonn,0.23,0.05
785223992,AngelinaGaalvis,0.51,0.32
2484609410,stephani_ee19,0.29,0.39
760561789964812288,Sannneeehhh,0.31,0.21
1909973594,_addisonk_,0.11,0.09
846540657497952256,MajesticAsh2,0.21,0.16
2399193523,kalebgaime,0.22,0.12
2847757118,DylanButera,0.18,0.23
268240575,Leonoreonline,0.25,0.18
138062686,PostNL,0.54,0.57
195420449,notjustanyjay,0.17,0.2
214858361,BonsenReuling,0.53,0.48
145167752,OHRA,0.5,0.51
1072033243,GAGerrit,0.24,0.16
615501599,FamilyLabSe,0.41,0.41
2233892556,idfwuCrislyn,0.32,0.38
890494136,JuulDijkhuis,0.5,0.43
34578521,nikolaimoser,0.24,0.13
830829758107758593,kbitchel,0.52,0.55
1587592897,noll31,0.2,0.09
551932916,emoti0nalshawty,0.35,0.34
1219853443,ashleyvredenbur,0.27,0.04
56377143,KLM,0.71,0.52
262443816,Gressgott24,0.13,0.12
228437115,evaeikhout,0.33,0.3
4131288732,mathewvillalba1,0.24,0.11
783632751194992640,xdutchtuber,0.38,0.2
2383407914,Meran_Rousan,0.2,0.08
3058228151,tattooedbaby_,0.24,0.24
896688793,sovaniella,0.13,0.1
1904800782,KalebPeil,0.38,0.45
2263176306,evhaaan_,0.21,0.11
3324852744,noahwillsherman,0.18,0.16
3070047074,_BrandonPolanco,0.13,0.1
1549888338,Natedawgg180,0.16,0.07
2819208912,emilysezatee,0.25,0.17
854352304052383744,EthanJEduardo,0.42,0.42
829812713668931585,Bob12353464,0.7113333333333334,0.7878337355686594
770862397,anitahitta,0.27,0.28
2320912030,alecdesmith,0.23,0.31
416022125,sophie_mhj,0.34,0.11
2154964073,michaaelaa11,0.21,0.15
1292598576,Rocky_Salzman,0.06,0.08
851029788,RoyalTobaccoCT,0.24,0.19
1013865498,sheap99,0.19,0.14
3534684795,iloveyourip,0.18,0.09
849226074,olikarversum7,0.27,0.13
4345313236,Alliet_34,0.18,0.12
2236613785,richconn4321,0.25,0.22
3089377032,MattSkoey,0.16,0.07
1141068163,giannaagracee,0.16,0.14
1673293855,stevghetti,0.15,0.18
4479423793,pvpicasey,0.18,0.07
1056022658,mslAurenpdumAs,0.14,0.09
248485036,evelyn_a_smith,0.35,0.28
1173691116,KenzeaRay,0.29,0.2
22911403,PhilAmmann,0.37,0.41
2274801348,PascoLion,0.43,0.31
2236165140,MargaretJuulArt,0.35,0.24
771482977,HRNewsDaily,0.47,0.26
57099956,askmewhyidrink,0.38,0.27
431260597,charlie_slovess,0.11,0.15
2339452663,LilaKlingman,0.12,0.06
29799012,TranHere,0.19,0.1
1644354733,kyleleeklee,0.12,0.14
363746482,alliszon,0.34,0.29
2353981238,yngeski,0.14,0.11
317394037,NiiKwameDennis,0.29,0.28
1514954588,lildipspit,0.22,0.15
3479979254,dsizzle05,0.19,0.04
505933142,joecariola,0.25,0.25
731374725482594304,philipgot,0.32,0.22
2171176430,RyanZ_23,0.12,0.05
2454252266,moaier,0.1,0.06
3183715387,MeganSpain__,0.32,0.35
4438528394,jacoblee_photo,0.14,0.11
2893957931,johndushaj,0.33,0.38
1377379662,GoodGuyVapes,0.63,0.37
3053923379,201smokeshop,0.71,0.7
2876591633,tljiyong,0.24,0.22
1069980578,TheRealKostaR,0.1,0.13
1633444776,lucasAgallegos,0.36,0.13
335315788,MATiKMUSiK,0.15,0.12
520810883,heylilrita,0.11,0.08
851344512,pinkskiesIawIey,0.37,0.29
2169289062,Sternard99,0.27,0.23
2657937465,mollymol1111,0.27,0.29
562432982,natalie_konopka,0.18,0.12
277766372,armandm_,0.04,0.01
4002754034,rlstnegusalive,0.2,0.13
1543412407,corntamale,0.24,0.19
1295776344,laurenthayer_,0.26,0.28
750015974,JuliaLofton,0.07,0.06
272154277,kevinkenedy,0.18,0.14
344982044,BaronPena,0.15,0.03
909482420,Matthew56M,0.15,0.07
2353213652,Bigbodyjun,0.26,0.29
2427456363,brenda_morgan08,0.13,0.04
2611988912,Aaron___AP,0.2,0.06
127801852,1111_haha,0.04,0.14
2862516917,xxxcella,0.35,0.32
1882175599,lysssiie,0.14,0.16
352809394,reillysheahan15,0.1,0.14
977172337,agraziano88,0.29,0.3
2719941559,audreyrex1010,0.35,0.23
3252951312,totalgenz,0.28,0.3
1272483746,kaeluhbaeluh,0.07,0.05
557289490,skyler_ferguson,0.2475,0.31
720402356555231232,veganasseating,0.28,0.32
767042098310877184,AnnabellaMarie_,0.14,0.03
485248169,TINTechBloggers,0.46,0.32
1484844216,josievanilla,0.11,0.04
606746433,o_millss,0.26,0.15
733005441257504768,b0tqu0t3S,0.44,0.39
1106777862,ColtenPellant,0.21,0.11
2541529482,Rausted,0.26,0.19
768332297217118208,Quppl_,0.27,0.06
3009617535,GoldYeet,0.24,0.12
1446250633,zachwatkins93,0.13,0.1
3278123084,cherryputa,0.21,0.26
816350562,ciarandoyle77,0.11,0.05
519955265,zzoltarspeakss,0.16,0.13
1057026145,meagan_savoca,0.22,0.14
2384303744,darbllig,0.19,0.12
2423211276,bournelogan14,0.15,0.08
2446349779,Luis_villa2017,0.1,0.04
2860893471,k_faulkner00,0.34,0.29
2294864624,_NateRodriguez_,0.15,0.1
760542588,AndersonDorgan,0.2,0.07
2671979917,CaspariVictoria,0.28,0.16
2721525609,jessicahargy,0.47,0.16
3132326174,JuliaTraviss,0.14,0.03
3048999762,Cilla_70,0.28,0.25
1717749373,iamchrystian,0.26,0.13
2930468394,lilylungren,0.16,0.16
107822634,vaniabravo_,0.18,0.2
540215130,LindsayDavi,0.07,0.06
22651428,Illamasqua,0.49,0.35
3239662244,_Jackypooh,0.21,0.08
2358843210,saraamckenna_,0.24,0.26
448636644,Ashley_Vanosdol,0.26,0.23
23641986,kristaletz,0.21,0.23
827341436739686400,pagetspickles,0.31,0.23
497053529,antiscottty,0.55,0.48
4781623628,sarah_spale,0.23,0.26
632983353,feelgood105,0.55,0.42
424981471,_Delft,0.31,0.24
156612362,mamcoachyura,0.64,0.53
724255476146266112,mintofavorite,0.23,0.32
1091470404,vafodk,0.48,0.4
2634969487,lexxxxi_lewis,0.36,0.35
1376709614,SimonGosvig,0.38,0.22
1301959279,corey_colvin4,0.27,0.16
406680202,Stevo_Ludwig,0.13,0.19
728638135,Skyscraperscom,0.59,0.48
269826979,MartenVeen,0.25,0.09
242883813,lukascph,0.24,0.17
2601784489,Cilka0404,0.23,0.18
393530920,_Kalica_,0.21,0.14
1279212246,aalexxandriiaaa,0.35,0.33
2340712784,Alpe__dHuez,0.4,0.39
854690145420926977,SarahLoveJuul,0.49,0.51
733404657536491525,GregDanielFRFan,0.37,0.3
3301374072,gigimypassion,0.31,0.24
76156803,TimBenne,0.37,0.21
751295089,victoriaaltman1,0.18,0.13
260245776,MENEERDEGREEF,0.32,0.09
815267647709466624,Carlkey088,0.05,0.07
2397585431,DanielGavrilov_,0.25,0.09
756110639395966977,mechergui_hazem,0.31,0.19
787636138190180352,korakaaa,0.15,0.13
123747212,aj_son_2,0.1,0.07
595170431,CerealKing_,0.06,0.06
289639520,BestBeerBrewery,0.3,0.25
2194897730,emmiillyjadeee,0.16,0.16
1403918587,CarsonGlowacki,0.22,0.09
2831414674,dillon__duncan,0.21,0.07
114618256,notdantrapp,0.15,0.05
497481130,JohnRalston7,0.12,0.08
1123224152,duemezi,0.21,0.08
105033419,G0_Dj,0.21,0.17
1514499158,MikaylaaL,0.3,0.31
2973099283,Itsmikelondon,0.1,0.04
2565952662,freshempire,0.56,0.45
1687424473,jillhuckle,0.23,0.18
831306290,djmaunbeatz,0.12,0.11
740618333154746371,jakelowe41,0.13,0.11
313554620,Bjwarmbein,0.2,0.13
1118554448,Jakey_Snakey25,0.09,0.1
506595231,Aidan_Pierce,0.07,0.17
3332545152,pawcum,0.32,0.19
419155530,toriirobertss,0.19,0.04
714583088853041152,AtomRadioweb,0.53,0.56
1106359369,jaidynsmith99,0.14,0.11
2227334378,xo_haileyeis,0.33,0.28
778979775557857280,lukebrandon42,0.14,0.09
15877938,Ender216,0.16,0.1
848346596,hannah_mirella,0.33,0.3
259866247,kate_mccaffrey,0.24,0.14
4746564868,emiliemilieee,0.29,0.13
996271644,gabrielladecomo,0.09,0.09
4492427059,alexvictory00,0.22,0.11
1263005119,Andrewja20,0.21,0.17
276097693,sport4allbe,0.47,0.61
203518181,mannenNETbe,0.65,0.58
226793265,jasonsnotgrose,0.15,0.17
581124532,JoeyGoris,0.24,0.09
160742056,pascalguetta,0.47,0.47
1331527028,CarabettaKevin,0.08,0.11
4798315043,Brianpatt45,0.21,0.11
2612924843,sethcurtin,0.43,0.36
508430115,ayvawn,0.26,0.19
4036251051,courtneycoxfan,0.15,0.14
1484011428,marinakukso,0.21,0.22
598006123,clouttcam,0.26,0.22
2346224653,brenoreilly_,0.23,0.09
854819630510223360,Minas_Doukellis,0.62,0.76
2239978850,samyplatttt,0.22,0.16
2959927285,bailey_conard,0.17,0.17
731130720085741569,handleesoph,0.25,0.22
969358897,matty_c3,0.13,0.09
1579514534,QUADRATlC,0.17,0.12
1507004060,obrien____,0.16,0.14
3831791653,magssmatthews,0.2,0.11
1979656765,fukingdumb,0.14,0.09
2993975658,BhuIbs,0.14,0.12
4362864443,badC0der,0.21,0.19
1945044936,thebigjordant,0.38,0.35
1604921600,tanner_paj25,0.09,0.12
449421479,mattg97,0.07,0.04
720047710758420481,ariellegiggle,0.14,0.17
202860180,LKipersztok,0.11,0.02
2761657376,Flora_duh,0.18,0.17
141627342,tulio1987,0.655,0.59
2326186237,joey_milla12,0.11,0.19
170826477,maddiemuffinsss,0.13,0.1
4010108233,JoeyRivlin,0.16,0.21
2188046271,austen_hancock,0.11,0.04
1872763376,_hannahgilbert_,0.19,0.17
1736015161,actualIyambs,0.36,0.32
444812140,JJ_OOSTERHOUTT,0.16,0.12
595771965,AgusSpitale,0.02,0.0
716096313193066497,wtfsal,0.45,0.34
2847432922,PaytonTallman,0.14,0.05
3077658023,KingFalcon17,0.18,0.19
2208391375,kevinkamil99,0.14,0.08
2180716019,theycallmemaug,0.24,0.31
2796785326,AlessMemm,0.46,0.21
1146481237,Charliea1234,0.15,0.06
836783704059961345,Oskkur2,0.17,0.18
2428276110,jakeethoompson,0.34,0.24
3456018672,dbclr,0.27,0.31
770229554,rayyquann,0.34,0.16
2873358352,joshgonzo_10,0.12,0.03
1284117181,madisonn__lynn,0.19,0.09
415862304,mkthew,0.24,0.18
2977563700,exofuls,0.29,0.26
385748087,baileyeezus,0.3,0.28
779863891,carter4duke253,0.3,0.38
264787752,theironized,0.27,0.04
2633011385,lil_bummy,0.14,0.08
2686855481,HamacherPetra,0.46,0.21
1036726004,braYYndon,0.12,0.03
411669337,anniesoener,0.15,0.07
2716078282,georgep33871529,0.17,0.09
2400091850,lexitoma4,0.26,0.14
846583868,magggie18,0.38,0.21
768527990,ColeFeilmeier,0.26,0.13
2894032154,annastaggs_,0.18,0.11
189949522,DjukeVeldhuis,0.37,0.23
183093848,teacherdougles,0.83,0.73
913583869,NatalieCaitlynn,0.2,0.13
111561175,pearsonlloyd,0.5,0.42
809951209637445632,pxtvr_ebooks,0.16,0.31
186040918,GerardDrosterij,0.3,0.11
1042850096,Landsbankilux,0.14,0.2
793426631138414592,ygistnigeria,0.46,0.43
2373926965,ReneHWenk,0.39,0.46
3086227057,JordanOstew,0.22,0.19
2891599037,VaporliciousINC,0.37,0.37
823909240406441984,IrisDeZoveelste,0.24,0.2
754827290429624320,cidefa_org,0.46,0.5
3194514294,patrickfxrrell,0.2,0.24
2938609526,PRRINNCESSS,0.27,0.17
1018326949,audreysophia4,0.22,0.19
219082521,XtineLewickiUS,0.66,0.48
142427690,andrew_cr10,0.16,0.21
290947565,JuulWallican,0.34,0.21
2296162155,Sal_Farhan1,0.18,0.1
524185803,JSM_Liburutegia,0.44,0.38
1119712536,AlisonHerbst,0.15,0.09
496474882,MollyDevine789,0.17,0.14
1487789232,TemplemerePR,0.37,0.23
3087528560,daaakotaa,0.28,0.11
2256232886,brandonum386,0.11,0.14
1035806738,HaileyEhrrlich,0.27,0.18
2185075524,allie_nisch,0.3,0.14
3177521954,jmssadikiv,0.16,0.13
709555956,Mrbeastass,0.19,0.06
218361963,shaelaa,0.3575,0.21
259411707,Shane_Koppold,0.27,0.2
726284515526713344,viscoushibiscus,0.19,0.11
2414881068,saigemastrota,0.25,0.15
294603930,ttjasper,0.39,0.14
84451808,_jerryzen,0.23,0.14
803788597,Godwiinnn,0.19,0.08
759041875592347648,InsidePeloton96,0.44,0.33
3292087067,MarkovichHannah,0.37,0.2
21186007,Paul_van_Laak,0.15,0.12
2327165695,cleansly,0.16,0.06
2686690778,marissaknightt5,0.23,0.17
1491252175,webshopvoorkids,0.61,0.49
700786385335115776,ohm_god,0.57,0.28
522560812,finnorrell,0.32,0.28
2750304067,danielbingham_,0.14,0.12
620380051,freebxllwill,0.18,0.1
1360792962,SammyAbbas2,0.33,0.44
769605928811245568,KyleNarreau,0.2,0.25
1274268816,shayecal13,0.28,0.13
2378397661,Lucasdarquea,0.22,0.18
245533615,thereal_diz187,0.18,0.13
2184670705,gsampson32,0.29,0.23
819192331840745472,Pluishammie,0.37,0.27
21075519,martingroen,0.25,0.11
2455606376,_Zewa,0.13,0.11
48403388,AnnieWid,0.78,0.87
56734027,Em2theB,0.78,0.85
45866480,findleyj86,0.79,0.87
46683982,hear_me_rory,0.76,0.82
48384673,oldmansussman,0.77,0.8
49640019,tinyeggroll,0.77,0.85
48745724,muffinman76,0.77,0.83
56750930,Jessienotjames,0.73,0.75
2436003912,VaporHack,0.6,0.3
2899131829,AaronJones_01,0.14,0.19
2904731867,Nekonobasoo,0.17,0.14
154782433,betsyschullerrr,0.18,0.19
3266275556,yonnameeuwsen,0.27,0.19
258430204,nieuws_enschede,0.4,0.29
843971553234698240,ROCjuulerz,0.67,0.43
2446121772,VapinXsmoker,0.74,0.71
3312664326,hunter_greatest,0.14,0.17
364702311,OMGossGoal,0.12,0.13
2375872093,graymolinaro,0.18,0.15
848748541757489153,hisnamewasyork,0.38,0.33
2970682152,yangumane,0.17,0.15
765422220294385664,bhloe_,0.21,0.07
427638208,Ric_Quinos,0.22,0.18
3044957121,seinfeld_joey,0.2,0.15
2757219496,jamesf_7,0.21,0.22
358873803,adrisyracusee,0.36,0.3
315627198,Foxmulderr,0.14,0.08
1486070172,parkermccombs,0.09,0.06
2777202561,NamouMerna,0.15,0.06
212080180,IndoorSmokers,0.37,0.31
436361459,MANUELFILIPE67,0.46,0.42
893715259,eriannabell_,0.19,0.14
3513020601,VapeScoop,0.48,0.31
35690072,Twyztur1978,0.49,0.38
1965170042,ZampleBox,0.49,0.49
835512224441577479,SUBZEROinfinity,0.47,0.28
808188559,andy_menth,0.09,0.11
844582597703315456,ArthurRasey,0.43,0.51
490726577,franjibtroll,0.17,0.09
2569914942,cassietayllor,0.16,0.18
3404604985,envy02011,0.27,0.22
2246526678,mikeyvujaklija,0.19,0.13
1315723424,jdbwonders,0.42,0.31
711660448228085760,Canadianvapor36,0.32,0.14
228916931,mich3llepach,0.3,0.34
796057305095798784,ArchitectureMg,0.71,0.75
801199071683837952,dusted_wings,0.29,0.05
922586809,JuulOrDie,0.24,0.24
72383463,kevinchooow,0.12,0.08
80436436,Kobedillinger,0.22,0.18
379935532,dolanjames_,0.29,0.21
2597064688,sean00patrick,0.14,0.09
768277645259710464,2turntkatie,0.36,0.38
493958546,allannah_doig,0.22,0.33
2429685433,katieburns__,0.34,0.32
746789300,madiburghhh,0.19,0.23
2663223143,Sergio3Chavez,0.17,0.08
921886512,netroynmenya,0.16,0.1
1409022480,rj_warr,0.39,0.32
855085346970898432,AudTauber,0.24,0.54
2577910472,isabelamador110,0.12,0.12
2166028530,FrauHasenherz,0.3,0.22
401012193,KeithWin7,0.45,0.33
1545990133,Beltz_Familie,0.38,0.21
485212274,ToledoThomas,0.16,0.19
70350816,ps22geert,0.62,0.46
479075406,dickin_thebox,0.19,0.01
257330206,ellessyboeken,0.57,0.58
2883864317,GEMZandhoven,0.51,0.36
599250039,Nehalennia_ssg,0.44,0.51
480673442,noah_quist_,0.17,0.11
247289875,spiritsbusiness,0.7,0.58
183578458,drmaypole,0.61,0.51
2228682306,adamlewis_95,0.27,0.18
911139793,daniellemareka,0.08,0.06
2376208482,Chappark,0.19,0.16
555907611,wastecooking,0.45,0.43
971051670,taaatitwat,0.29,0.14
2249319834,pixieyouth,0.25,0.13
